"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"39140","Prescott, AZ (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),2654,2802,3029,3264,3867,4362
"39140","Prescott, AZ (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),2193,2312,2508,2696,3264,3702
"39140","Prescott, AZ (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),17,4,3,13,4,4
"39140","Prescott, AZ (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),15,2,"(L)",10,"(L)","(L)"
"39140","Prescott, AZ (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),2,2,3,3,4,4
"39140","Prescott, AZ (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),100,86,115,161,291,374
"39140","Prescott, AZ (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)","(D)","(D)","(D)"
"39140","Prescott, AZ (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),96,85,115,160,289,371
"39140","Prescott, AZ (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),4,2,1,"(D)","(D)","(D)"
"39140","Prescott, AZ (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),20,20,21,15,14,18
"39140","Prescott, AZ (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),235,272,283,325,419,460
"39140","Prescott, AZ (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),181,183,192,202,215,244
"39140","Prescott, AZ (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),147,146,161,171,181,200
"39140","Prescott, AZ (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",11,7
"39140","Prescott, AZ (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),9,11,19,21,27,35
"39140","Prescott, AZ (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",16,16,18,12,21
"39140","Prescott, AZ (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),43,47,38,48,53,47
"39140","Prescott, AZ (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),3,1,3,3,5,6
"39140","Prescott, AZ (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),19,25,29,21,14,16
"39140","Prescott, AZ (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),1,1,2,2,2,"(D)"
"39140","Prescott, AZ (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39140","Prescott, AZ (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39140","Prescott, AZ (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),10,10,12,13,18,23
"39140","Prescott, AZ (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),9,11,9,11,11,11
"39140","Prescott, AZ (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),35,36,32,31,34,44
"39140","Prescott, AZ (MSA)",26,"       Food product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",2,2
"39140","Prescott, AZ (MSA)",27,"       Textile and textile product mills",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39140","Prescott, AZ (MSA)",28,"       Apparel manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39140","Prescott, AZ (MSA)",29,"       Paper manufacturing",200,GDP by Metropolitan Area (millions of current dollars),0,0,0,0,0,0
"39140","Prescott, AZ (MSA)",30,"       Printing and related support activities",200,GDP by Metropolitan Area (millions of current dollars),6,7,8,8,10,10
"39140","Prescott, AZ (MSA)",31,"       Petroleum and coal products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)","(D)","(D)","(L)"
"39140","Prescott, AZ (MSA)",32,"       Chemical manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)",5
"39140","Prescott, AZ (MSA)",33,"       Plastics and rubber products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),17,21,17,18,19,25
"39140","Prescott, AZ (MSA)",34,"   Wholesale trade",200,GDP by Metropolitan Area (millions of current dollars),151,174,171,183,192,202
"39140","Prescott, AZ (MSA)",35,"   Retail trade",200,GDP by Metropolitan Area (millions of current dollars),297,319,348,380,415,446
"39140","Prescott, AZ (MSA)",36,"   Transportation and warehousing, excluding Postal Service",200,GDP by Metropolitan Area (millions of current dollars),46,49,51,55,65,77
"39140","Prescott, AZ (MSA)",37,"     Air transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39140","Prescott, AZ (MSA)",38,"     Rail transportation",200,GDP by Metropolitan Area (millions of current dollars),4,5,5,5,4,5
"39140","Prescott, AZ (MSA)",39,"     Water transportation",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)","(L)","(L)","(L)"
"39140","Prescott, AZ (MSA)",40,"     Truck transportation",200,GDP by Metropolitan Area (millions of current dollars),16,16,18,19,23,28
"39140","Prescott, AZ (MSA)",41,"     Transit and ground passenger transportation",200,GDP by Metropolitan Area (millions of current dollars),3,3,3,3,4,4
"39140","Prescott, AZ (MSA)",42,"     Pipeline transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39140","Prescott, AZ (MSA)",43,"     Other transportation and support activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",23,26,31,36
"39140","Prescott, AZ (MSA)",44,"     Warehousing and storage",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39140","Prescott, AZ (MSA)",45,"   Information",200,GDP by Metropolitan Area (millions of current dollars),47,49,52,56,76,67
"39140","Prescott, AZ (MSA)",46,"     Publishing including software",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39140","Prescott, AZ (MSA)",47,"     Motion picture and sound recording industries",200,GDP by Metropolitan Area (millions of current dollars),1,1,1,1,1,1
"39140","Prescott, AZ (MSA)",48,"     Broadcasting and telecommunications",200,GDP by Metropolitan Area (millions of current dollars),29,27,27,30,48,37
