"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"19820","Detroit-Warren-Livonia, MI (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),183222,189323,193589,194365,199735,199288
"19820","Detroit-Warren-Livonia, MI (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),169662,174999,178502,178687,182984,182404
"19820","Detroit-Warren-Livonia, MI (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),92,106,89,137,128,150
"19820","Detroit-Warren-Livonia, MI (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",173,190,267,"(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),8239,8065,7831,8164,8809,7975
"19820","Detroit-Warren-Livonia, MI (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),34686,37774,38017,32493,31539,29202
"19820","Detroit-Warren-Livonia, MI (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),"(D)",32989,33490,27849,"(D)",24315
"19820","Detroit-Warren-Livonia, MI (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),175,"(D)","(D)","(D)","(D)",133
"19820","Detroit-Warren-Livonia, MI (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),3155,3156,2988,3287,3470,3346
"19820","Detroit-Warren-Livonia, MI (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),3163,2919,2925,2768,3097,2863
"19820","Detroit-Warren-Livonia, MI (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),563,427,430,306,"(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)",302
"19820","Detroit-Warren-Livonia, MI (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),922,984,970,903,840,793
"19820","Detroit-Warren-Livonia, MI (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),"(D)",4785,4527,4644,"(D)",4887
"19820","Detroit-Warren-Livonia, MI (MSA)",26,"       Food product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",27,"       Textile and textile product mills",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",28,"       Apparel manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",29,"       Paper manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",30,"       Printing and related support activities",200,GDP by Metropolitan Area (millions of current dollars),500,469,458,432,419,410
"19820","Detroit-Warren-Livonia, MI (MSA)",31,"       Petroleum and coal products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",32,"       Chemical manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",33,"       Plastics and rubber products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),1368,1408,1379,1361,1321,1322
"19820","Detroit-Warren-Livonia, MI (MSA)",34,"   Wholesale trade",200,GDP by Metropolitan Area (millions of current dollars),"(D)",12695,13051,"(D)",14072,14108
"19820","Detroit-Warren-Livonia, MI (MSA)",35,"   Retail trade",200,GDP by Metropolitan Area (millions of current dollars),11362,11529,11893,11790,12030,11945
"19820","Detroit-Warren-Livonia, MI (MSA)",36,"   Transportation and warehousing, excluding Postal Service",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",37,"     Air transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",38,"     Rail transportation",200,GDP by Metropolitan Area (millions of current dollars),254,"(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",39,"     Water transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",40,"     Truck transportation",200,GDP by Metropolitan Area (millions of current dollars),1405,1476,1485,1626,1702,1732
"19820","Detroit-Warren-Livonia, MI (MSA)",41,"     Transit and ground passenger transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",42,"     Pipeline transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",43,"     Other transportation and support activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",44,"     Warehousing and storage",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",45,"   Information",200,GDP by Metropolitan Area (millions of current dollars),"(D)",5679,"(D)","(D)",6846,6964
"19820","Detroit-Warren-Livonia, MI (MSA)",46,"     Publishing including software",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",47,"     Motion picture and sound recording industries",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",183,"(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",48,"     Broadcasting and telecommunications",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",49,"     Information and data processing services",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",50,"   Finance and insurance",200,GDP by Metropolitan Area (millions of current dollars),11022,12228,12784,12535,13458,14628
"19820","Detroit-Warren-Livonia, MI (MSA)",51,"     Federal Reserve banks, credit intermediation and related services",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",52,"     Securities, commodity contracts, investments",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",53,"     Insurance carriers and related activities",200,GDP by Metropolitan Area (millions of current dollars),3837,3879,4000,4210,4334,4882
"19820","Detroit-Warren-Livonia, MI (MSA)",54,"     Funds, trusts, and other financial vehicles",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",55,"   Real estate and rental and leasing",200,GDP by Metropolitan Area (millions of current dollars),24671,24802,24301,25779,25126,25380
"19820","Detroit-Warren-Livonia, MI (MSA)",56,"     Real estate",200,GDP by Metropolitan Area (millions of current dollars),23212,23519,22987,24474,23884,24215
"19820","Detroit-Warren-Livonia, MI (MSA)",57,"     Rental and leasing services and lessors of intangible assets",200,GDP by Metropolitan Area (millions of current dollars),1459,1283,1314,1304,1242,1165
"19820","Detroit-Warren-Livonia, MI (MSA)",58,"   Professional and technical services",200,GDP by Metropolitan Area (millions of current dollars),"(D)",19284,19230,"(D)",20854,21117
"19820","Detroit-Warren-Livonia, MI (MSA)",62,"   Management of companies and enterprises",200,GDP by Metropolitan Area (millions of current dollars),"(D)",5284,5725,"(D)",6880,6363
"19820","Detroit-Warren-Livonia, MI (MSA)",63,"   Administrative and waste services",200,GDP by Metropolitan Area (millions of current dollars),6543,6717,7323,7483,8323,8228
"19820","Detroit-Warren-Livonia, MI (MSA)",64,"     Administrative and support services",200,GDP by Metropolitan Area (millions of current dollars),6121,6288,6868,7011,7879,7766
"19820","Detroit-Warren-Livonia, MI (MSA)",65,"     Waste management and remediation services",200,GDP by Metropolitan Area (millions of current dollars),422,429,455,472,445,463
"19820","Detroit-Warren-Livonia, MI (MSA)",66,"   Educational services",200,GDP by Metropolitan Area (millions of current dollars),793,835,946,1017,1156,1216
"19820","Detroit-Warren-Livonia, MI (MSA)",67,"   Health care and social assistance",200,GDP by Metropolitan Area (millions of current dollars),11271,11962,12578,13250,14035,14726
"19820","Detroit-Warren-Livonia, MI (MSA)",68,"     Ambulatory health care services",200,GDP by Metropolitan Area (millions of current dollars),5344,5574,5927,6145,6546,6899
"19820","Detroit-Warren-Livonia, MI (MSA)",69,"     Hospitals and nursing and residential care facilities",200,GDP by Metropolitan Area (millions of current dollars),5151,5562,5728,6095,6463,"(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",70,"     Social assistance",200,GDP by Metropolitan Area (millions of current dollars),776,826,924,1010,1026,"(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",71,"   Arts, entertainment, and recreation",200,GDP by Metropolitan Area (millions of current dollars),2025,2227,2231,2320,2368,2484
"19820","Detroit-Warren-Livonia, MI (MSA)",72,"     Performing arts, museums, and related activities",200,GDP by Metropolitan Area (millions of current dollars),715,791,774,846,902,"(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",73,"     Amusement, gambling, and recreation",200,GDP by Metropolitan Area (millions of current dollars),1309,1436,1457,1474,1466,"(D)"
"19820","Detroit-Warren-Livonia, MI (MSA)",74,"   Accommodation and food services",200,GDP by Metropolitan Area (millions of current dollars),3384,3556,3730,3893,4005,4106
"19820","Detroit-Warren-Livonia, MI (MSA)",75,"     Accommodation",200,GDP by Metropolitan Area (millions of current dollars),517,536,566,641,683,690
"19820","Detroit-Warren-Livonia, MI (MSA)",76,"     Food services and drinking places",200,GDP by Metropolitan Area (millions of current dollars),2867,3021,3165,3252,3322,3416
"19820","Detroit-Warren-Livonia, MI (MSA)",77,"   Other services, except government",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",4045,4161,4244,4310
"19820","Detroit-Warren-Livonia, MI (MSA)",78," Government",200,GDP by Metropolitan Area (millions of current dollars),13560,14324,15087,15678,16751,16884
