"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"19500","Decatur, IL (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),4106,3987,4200,4504,4693,4680
"19500","Decatur, IL (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),3832,3708,3885,4193,4385,4355
"19500","Decatur, IL (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),17,7,8,"(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),13,2,3,47,5,15
"19500","Decatur, IL (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),4,5,5,"(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)",1,"(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(L)","(L)"
"19500","Decatur, IL (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),0,"(D)","(D)","(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)",0,0,"(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),408,"(D)","(D)","(D)",364,246
"19500","Decatur, IL (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),213,203,221,238,275,284
"19500","Decatur, IL (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),1358,1209,1262,1327,1469,1500
"19500","Decatur, IL (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),493,450,434,547,616,640
"19500","Decatur, IL (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",6,7,7
"19500","Decatur, IL (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),52,49,"(D)","(D)",37,37
"19500","Decatur, IL (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",39,34,"(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),90,94,99,127,140,131
"19500","Decatur, IL (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),5,7,8,8,8,8
"19500","Decatur, IL (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",1,1
"19500","Decatur, IL (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",40,"(D)","(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),1,2,2,"(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),2,2,2,1,1,1
"19500","Decatur, IL (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),10,8,10,10,11,12
"19500","Decatur, IL (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),865,759,828,780,853,860
"19500","Decatur, IL (MSA)",26,"       Food product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",27,"       Textile and textile product mills",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",28,"       Apparel manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",29,"       Paper manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",30,"       Printing and related support activities",200,GDP by Metropolitan Area (millions of current dollars),10,10,10,11,11,13
"19500","Decatur, IL (MSA)",31,"       Petroleum and coal products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),0,0,"(D)","(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",32,"       Chemical manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",42,"(D)","(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",33,"       Plastics and rubber products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",6,6,6,6,6
"19500","Decatur, IL (MSA)",34,"   Wholesale trade",200,GDP by Metropolitan Area (millions of current dollars),182,"(D)","(D)","(D)",223,224
"19500","Decatur, IL (MSA)",35,"   Retail trade",200,GDP by Metropolitan Area (millions of current dollars),274,285,286,269,277,282
"19500","Decatur, IL (MSA)",36,"   Transportation and warehousing, excluding Postal Service",200,GDP by Metropolitan Area (millions of current dollars),234,251,283,311,332,350
"19500","Decatur, IL (MSA)",37,"     Air transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"19500","Decatur, IL (MSA)",38,"     Rail transportation",200,GDP by Metropolitan Area (millions of current dollars),69,72,78,82,94,106
