"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"39340","Provo-Orem, UT (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),8401,8651,9199,9849,10851,12064
"39340","Provo-Orem, UT (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),7402,7602,8080,8700,9625,10784
"39340","Provo-Orem, UT (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),60,48,68,86,90,65
"39340","Provo-Orem, UT (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)",39
"39340","Provo-Orem, UT (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),2,1,3,5,5,4
"39340","Provo-Orem, UT (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),52,57,69,"(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),556,618,591,674,790,959
"39340","Provo-Orem, UT (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),1188,1104,1111,1240,1366,1507
"39340","Provo-Orem, UT (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),12,9,23,13,16,26
"39340","Provo-Orem, UT (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",27,33,34
"39340","Provo-Orem, UT (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),83,105,93,68,67,83
"39340","Provo-Orem, UT (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),9,14,19,22,25,30
"39340","Provo-Orem, UT (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",35,"(D)","(D)",25,22
"39340","Provo-Orem, UT (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",14,"(D)","(D)",22,29
"39340","Provo-Orem, UT (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",23,27,39,46,48
"39340","Provo-Orem, UT (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",26,"       Food product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)",99
"39340","Provo-Orem, UT (MSA)",27,"       Textile and textile product mills",200,GDP by Metropolitan Area (millions of current dollars),4,4,4,5,5,5
"39340","Provo-Orem, UT (MSA)",28,"       Apparel manufacturing",200,GDP by Metropolitan Area (millions of current dollars),2,"(D)","(D)",3,"(D)","(D)"
"39340","Provo-Orem, UT (MSA)",29,"       Paper manufacturing",200,GDP by Metropolitan Area (millions of current dollars),38,44,49,56,64,57
"39340","Provo-Orem, UT (MSA)",30,"       Printing and related support activities",200,GDP by Metropolitan Area (millions of current dollars),67,69,59,84,83,120
"39340","Provo-Orem, UT (MSA)",31,"       Petroleum and coal products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),33,14,"(D)","(D)",87,"(D)"
"39340","Provo-Orem, UT (MSA)",32,"       Chemical manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",33,"       Plastics and rubber products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",34,"   Wholesale trade",200,GDP by Metropolitan Area (millions of current dollars),398,387,393,463,465,497
"39340","Provo-Orem, UT (MSA)",35,"   Retail trade",200,GDP by Metropolitan Area (millions of current dollars),745,763,791,849,895,1014
"39340","Provo-Orem, UT (MSA)",36,"   Transportation and warehousing, excluding Postal Service",200,GDP by Metropolitan Area (millions of current dollars),127,133,137,"(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",37,"     Air transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)",17,11,"(D)","(D)",23
"39340","Provo-Orem, UT (MSA)",38,"     Rail transportation",200,GDP by Metropolitan Area (millions of current dollars),18,18,19,20,21,23
"39340","Provo-Orem, UT (MSA)",39,"     Water transportation",200,GDP by Metropolitan Area (millions of current dollars),1,"(D)","(D)",0,0,0
"39340","Provo-Orem, UT (MSA)",40,"     Truck transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",60,66,80,85
"39340","Provo-Orem, UT (MSA)",41,"     Transit and ground passenger transportation",200,GDP by Metropolitan Area (millions of current dollars),4,6,7,10,11,11
"39340","Provo-Orem, UT (MSA)",42,"     Pipeline transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",43,"     Other transportation and support activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",25,"(D)","(D)","(D)"
"39340","Provo-Orem, UT (MSA)",44,"     Warehousing and storage",200,GDP by Metropolitan Area (millions of current dollars),11,16,7,7,7,7
"39340","Provo-Orem, UT (MSA)",45,"   Information",200,GDP by Metropolitan Area (millions of current dollars),756,727,780,873,1035,"(D)"
"39340","Provo-Orem, UT (MSA)",46,"     Publishing including software",200,GDP by Metropolitan Area (millions of current dollars),536,549,558,599,663,"(D)"
