"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"17020","Chico, CA (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),4093,4442,4647,5013,5378,5625
"17020","Chico, CA (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),3405,3712,3883,4220,4539,4727
"17020","Chico, CA (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),131,152,202,"(D)",272,208
"17020","Chico, CA (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),72,97,144,161,204,142
"17020","Chico, CA (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),59,55,58,"(D)",67,66
"17020","Chico, CA (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),6,6,4,"(D)",5,13
"17020","Chico, CA (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)",1,1,1
"17020","Chico, CA (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),5,6,4,"(D)",4,"(D)"
"17020","Chico, CA (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(L)",0,0,0,0,"(D)"
"17020","Chico, CA (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),54,84,87,102,90,116
"17020","Chico, CA (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),198,230,261,321,380,379
"17020","Chico, CA (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),250,223,227,246,249,264
"17020","Chico, CA (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),138,107,"(D)","(D)","(D)","(D)"
"17020","Chico, CA (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),23,22,24,23,23,25
"17020","Chico, CA (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),3,3,1,3,3,8
"17020","Chico, CA (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(D)","(D)","(D)","(D)"
"17020","Chico, CA (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),28,19,18,18,20,22
"17020","Chico, CA (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),32,24,26,36,29,27
"17020","Chico, CA (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),11,8,6,5,7,7
"17020","Chico, CA (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",3,4,5,5,5
